3655,1710,10,38,8314
3567,1622,13,39,8338
3435,1710,19,41,8360
3264,1700,25,43,8383
3103,1647,33,45,8407
3093,1945,33,45,8429
3128,2077,30,44,8452
3030,2189,36,46,8475
2937,2072,39,47,8498
2785,2126,45,49,8520
2732,2038,48,50,8544
2707,2209,48,50,8566
2605,2086,50,50,8589
2429,1989,50,50,8612
2429,1871,50,50,8635
2262,1871,50,50,8657
2223,1955,50,50,8681
2204,1994,50,50,8704
2145,1945,50,50,8727
2126,1979,50,50,8750
1793,1862,50,50,8772
1559,1808,50,50,8796
1603,1979,50,50,8818
1925,2096,50,50,8841
2003,2082,50,50,8864
2091,2174,50,50,8887
2086,2302,50,50,8909
1935,2165,50,50,8933
1813,2116,50,50,8955
2135,2434,50,50,8978
2047,2297,50,50,9001
2043,2468,50,50,9024
2096,2341,50,50,9047
2072,2150,50,50,9070
2052,2067,50,50,9093
1959,2145,50,50,9115
1979,2287,50,50,9139
2121,2331,50,50,9161
2101,2341,50,50,9184
2038,2077,50,50,9207
1911,2238,50,50,9230
1945,2140,50,50,9252
1837,2003,50,50,9276
1886,2184,50,50,9298
1891,2091,50,50,9321
1930,2121,50,50,9345
2018,2189,50,50,9367
1837,2116,50,50,9390
1857,2067,50,50,9413
1959,1930,50,50,9436
1920,2111,50,50,9459
2018,2184,50,50,9482
1842,2067,50,50,9504
2018,1979,50,50,9528
1999,2184,50,50,9550
1955,2272,50,50,9573
2331,2526,50,50,9596
2448,2639,50,50,9619
2214,2463,50,50,9641
1617,2126,50,50,9665
1700,2130,50,50,9688
1744,2062,50,50,9710
1730,2028,50,50,9734
1735,2096,50,50,9756
2033,2355,50,50,9779
1979,2404,50,50,9802
1906,2282,50,50,9825
1827,2419,50,50,9847
2018,2551,50,50,9871
2008,3108,46,36,9893
1979,3484,41,19,9916
1959,3719,38,10,9939
2072,3910,36,4,9961
1808,3890,36,4,9982
1598,3773,37,7,10005
1241,3538,40,16,10029
777,3191,44,30,10051
928,2805,50,48,10075
904,2570,50,50,10097
1383,2800,50,48,10121
1989,3284,43,27,10145
1925,3357,43,25,10169
1847,3372,43,25,10193
1681,3328,43,25,10217
1661,3216,44,30,10241
1495,3206,44,30,10265
1774,3235,44,30,10289
1906,3054,46,36,10312
1710,3074,46,36,10337
1730,3084,46,36,10360
1808,3084,46,36,10384
1749,3108,46,36,10408
2091,2917,48,42,10432
2018,3172,45,33,10456
2072,3000,47,39,10480
1832,2996,47,39,10504
1915,2971,48,42,10528
2018,2908,48,42,10552
1901,2766,50,50,10575
1881,2693,50,50,10600
2189,3010,47,39,10624
2038,2898,49,45,10647
2096,2932,48,42,10672
2023,2844,49,45,10695
1759,2717,50,50,10719
1930,2693,50,50,10743
2067,2717,50,50,10767
2189,2927,48,42,10791
2135,2766,50,50,10815
2111,2776,50,48,10839
2233,3005,47,39,10863
2145,2991,47,39,10887
2106,3088,46,36,10910
1979,2927,48,42,10935
1891,3074,46,36,10958
1979,3132,45,33,10982
1862,3132,45,33,11006
1901,3000,47,39,11030
1676,3142,45,33,11054
1974,3220,44,30,11078
2091,3152,45,33,11102
2086,3123,45,33,11126
1999,3054,46,36,11150
1974,3225,44,30,11173
2028,3220,44,30,11198
2013,3279,43,27,11222
2038,3401,42,22,11245
1837,3450,42,22,11270
1852,3504,41,19,11293
1896,3421,42,22,11317
1920,3558,40,16,11341
1955,3553,40,16,11365
1832,3362,43,25,11389
1783,3118,45,33,11413
1925,3157,45,33,11437
1945,3211,44,30,11461
1984,3250,43,27,11485
2062,3147,45,33,11508
1881,3162,45,33,11533
2043,3211,44,30,11556
1999,3294,43,27,11580
1994,3328,43,25,11604
2038,3377,43,25,11628
1959,3225,44,30,11652
2145,3318,43,27,11676
2272,3167,45,33,11700
2013,3118,45,33,11724
2038,3157,45,33,11748
1896,3054,46,36,11771
1911,3216,44,30,11796
2101,3367,43,25,11820
2052,3406,42,22,11843
1803,3460,41,19,11868
1886,3372,43,25,11891
1862,3514,41,19,11915
1764,3372,43,25,11939
1950,3391,42,22,11963
1964,3279,43,27,11986
1994,3377,43,25,12011
1915,3225,44,30,12035
2160,3245,44,30,12059
1930,3093,46,36,12083
2106,3162,45,33,12106
1959,3040,47,39,12131
1989,3049,46,36,12154
2043,2922,48,42,12178
2086,2888,49,45,12203
1925,2942,48,42,12226
2086,2996,47,39,12250
1959,3132,45,33,12274
1891,3049,46,36,12298
2028,3128,45,33,12322
2018,3054,46,36,12346
1881,2917,48,42,12369
1999,2839,49,45,12394
2111,2854,49,45,12418
2116,2712,50,50,12441
1974,2732,50,50,12466
1837,2693,50,50,12489
2062,2849,49,45,12513
2130,3059,46,36,12537
1979,2996,47,39,12561
2028,2829,50,48,12584
2028,2810,50,48,12609
2130,2785,50,48,12633
2013,2844,49,45,12657
2072,2800,50,48,12681
2209,2859,49,45,12704
2228,2888,49,45,12729
2272,2908,48,42,12752
2028,2746,50,50,12776
1999,2746,50,50,12801
2072,2859,49,45,12824
2106,3225,44,30,12848
2091,3445,42,22,12872
2003,3607,39,13,12896
2038,3626,39,13,12920
1940,3582,40,16,12944
1959,3514,41,19,12967
2145,3587,40,16,12992
2165,3465,41,19,13016
2043,3411,42,22,13039
2126,3230,44,30,13064
2106,3304,43,27,13087
2218,3201,44,30,13111
2194,3225,44,30,13135
1935,3269,43,27,13159
2013,3264,43,27,13182
1994,3313,43,27,13207
2184,3357,43,25,13231
2121,3435,42,22,13255
2013,3528,40,16,13279
2072,3357,43,25,13302
1979,3421,42,22,13327
1999,3382,43,25,13350
1764,3128,45,33,13374
1886,3142,45,33,13399
2062,3137,45,33,13422
2008,3147,45,33,13446
1920,3084,46,36,13470
2028,2781,50,48,13494
1896,2869,49,45,13517
1935,2815,50,48,13542
1984,2766,50,50,13565
1925,2820,50,48,13590
1832,2737,50,50,13614
1906,2609,50,50,13637
1945,2536,50,50,13662
2130,2463,50,50,13685
1964,2321,50,50,13709
1964,2394,50,50,13733
1984,2287,50,50,13757
1974,2282,50,50,13780
1788,2209,50,50,13805
1730,2204,50,50,13829
1783,2199,50,50,13853
1847,2130,50,50,13877
2341,2390,50,50,13900
2908,2526,39,47,13925
3352,2438,22,42,13948
3748,2390,4,36,13971
3890,2233,4,36,13995
3685,2248,7,37,14017
3372,2199,22,42,14041
3206,2233,27,43,14065
3240,2390,27,43,14089
3157,2429,30,44,14112
2761,2360,48,50,14137
2614,2370,50,50,14160
2311,2258,50,50,14185
2096,2267,50,50,14209
2003,2223,50,50,14232
2028,2316,50,50,14257
1930,2292,50,50,14280
1945,2306,50,50,14304
1862,2316,50,50,14328
1852,2438,50,50,14352
1832,2272,50,50,14375
1915,2101,50,50,14400
2043,2350,50,50,14424
2140,2404,50,50,14447
2135,2448,50,50,14472
2023,2297,50,50,14495
1901,2130,50,50,14520
1955,2258,50,50,14543
1911,2287,50,50,14567
1974,2346,50,50,14592
1930,2341,50,50,14615
1847,2311,50,50,14639
1808,2209,50,50,14663
2003,2297,50,50,14687
1989,2218,50,50,14710
1955,2179,50,50,14735
1827,2262,50,50,14758
1930,2316,50,50,14782
1827,2258,50,50,14807
1720,2209,50,50,14830
1769,2170,50,50,14855
1783,2223,50,50,14878
1930,2385,50,50,14902
2130,2385,50,50,14926
2116,2380,50,50,14950
1994,2438,50,50,14973
2067,2448,50,50,14998
2194,2434,50,50,15022
2414,2600,50,50,15045
2541,2751,50,50,15070
2526,2781,50,48,15093
2458,2854,49,45,15118
2394,2722,50,50,15141
2341,2575,50,50,15165
2267,2517,50,50,15190
2223,2512,50,50,15213
2223,2531,50,50,15237
2194,2526,50,50,15261
2160,2463,50,50,15285
2218,2561,50,50,15308
2184,2453,50,50,15333
2135,2419,50,50,15356
2194,2414,50,50,15380
2184,2394,50,50,15405
2008,2434,50,50,15428
2106,2453,50,50,15453
2057,2443,50,50,15476
1881,2267,50,50,15500
1871,2145,50,50,15524
1886,2072,50,50,15548
1925,2184,50,50,15571
1974,2341,50,50,15596
1935,2214,50,50,15620
2033,2209,50,50,15643
1974,2277,50,50,15668
2174,2424,50,50,15691
2145,2429,50,50,15716
2258,2399,50,50,15739
2233,2394,50,50,15763
2214,2365,50,50,15788
2282,2458,50,50,15811
2258,2531,50,50,15835
2326,2585,50,50,15859
2365,2629,50,50,15883
2385,2761,50,50,15906
2321,2561,50,50,15931
2497,2678,50,50,15954
3528,2776,19,41,15978
2727,3338,43,27,16003
2707,3284,43,27,16026
2702,3289,43,27,16051
2952,3318,46,36,16074
3196,3435,48,42,16098
3299,3484,49,45,16122
3401,3504,50,48,16146
3401,3553,49,45,16169
3450,3563,50,48,16194
3431,3582,49,45,16218
3323,3528,49,45,16241
3196,3435,48,42,16266
2629,3132,45,33,16289
2287,2272,50,50,16313
2267,2414,50,50,16337
2404,2609,50,50,16361
2502,2473,50,50,16386
2370,2536,50,50,16409
2052,2292,50,50,16433
2003,2086,50,50,16457
2223,2297,50,50,16481
2013,2209,50,50,16504
2194,2311,50,50,16529
1955,2233,50,50,16552
1930,2184,50,50,16576
1969,2272,50,50,16601
2086,2326,50,50,16624
2130,2394,50,50,16649
2130,2380,50,50,16672
1911,2346,50,50,16696
1989,2346,50,50,16720
1911,2419,50,50,16744
2043,2336,50,50,16768
2258,2424,50,50,16792
2297,2336,50,50,16816
2008,2184,50,50,16839
1935,2184,50,50,16864
1935,2297,50,50,16887
1862,2145,50,50,16911
1627,2233,50,50,16935
772,1456,50,50,16958
190,195,50,50,16980
156,146,50,50,17002
151,141,50,50,17024
185,146,50,50,17045
1989,376,50,50,17069
3577,3260,36,46,17092
4173,4139,50,50,17117
4398,4452,50,50,17140
4506,4574,50,50,17164
4560,4648,50,50,17188
4604,4687,50,50,17212
4643,4721,50,50,17235
4657,4740,50,50,17260
4692,4750,50,50,17284
4716,4755,50,50,17307
4726,4784,50,50,17332
4740,4794,50,50,17355
4745,4794,50,50,17380
4755,4799,50,50,17403
4760,4804,50,50,17427
4765,4809,50,50,17452
4765,4804,50,50,17475
4770,4814,50,50,17499
4770,4814,50,50,17523
4770,4819,50,50,17547
4775,4819,50,50,17570
4775,4819,50,50,17595
4770,4819,50,50,17618
4770,4814,50,50,17642
4765,4814,50,50,17667
4765,4814,50,50,17690
4765,4814,50,50,17715
4765,4809,50,50,17738
4765,4814,50,50,17762
4765,4809,50,50,17786
4765,4809,50,50,17810
4765,4809,50,50,17833
4765,4814,50,50,17858
4765,4809,50,50,17882
4765,4814,50,50,17905
4765,4809,50,50,17930
4770,4814,50,50,17953
4765,4809,50,50,17977
4765,4809,50,50,18001
4760,4809,50,50,18025
4765,4814,50,50,18050
4765,4809,50,50,18073
4760,4809,50,50,18097
4765,4809,50,50,18121
4760,4809,50,50,18145
4760,4809,50,50,18168
4765,4809,50,50,18193
4765,4804,50,50,18216
4765,4809,50,50,18240
4760,4809,50,50,18265
4765,4809,50,50,18288
4760,4809,50,50,18313
4765,4809,50,50,18336
4765,4809,50,50,18360
4765,4809,50,50,18384
4765,4824,50,50,18408
4770,4809,50,50,18432
4770,4828,50,50,18456
4770,4814,50,50,18480
4770,4819,50,50,18503
4770,4814,50,50,18528
4775,4819,50,50,18551
4775,4819,50,50,18575
4775,4804,50,50,18599
4775,4824,50,50,18623
4775,4819,50,50,18648
4775,4819,50,50,18671
4775,4819,50,50,18695
4775,4819,50,50,18719
4775,4814,50,50,18743
4775,4814,50,50,18766
4775,4809,50,50,18791
4775,4814,50,50,18814
4775,4814,50,50,18838
4775,4814,50,50,18863
4770,4814,50,50,18886
4770,4814,50,50,18911
4770,4814,50,50,18934
4770,4809,50,50,18958
4770,4814,50,50,18982
4770,4809,50,50,19006
4770,4814,50,50,19030
4770,4814,50,50,19054
4770,4809,50,50,19078
4770,4809,50,50,19101
4770,4809,50,50,19126
4770,4809,50,50,19149
4765,4804,50,50,19173
4765,4809,50,50,19197
4765,4809,50,50,19221
4765,4809,50,50,19246
4765,4809,50,50,19269
4765,4809,50,50,19293
4765,4809,50,50,19317
4765,4809,50,50,19341
4765,4804,50,50,19364
4760,4809,50,50,19389
4765,4809,50,50,19412
4765,4809,50,50,19436
4765,4809,50,50,19461
4765,4809,50,50,19484
4765,4809,50,50,19508
4765,4809,50,50,19532
4760,4809,50,50,19556
4765,4809,50,50,19580
4765,4809,50,50,19604
4765,4804,50,50,19628
4765,4809,50,50,19652
4765,4804,50,50,19676
4765,4804,50,50,19699
4760,4804,50,50,19724
4765,4809,50,50,19747
4765,4804,50,50,19771
4765,4794,50,50,19795
4765,4809,50,50,19819
4765,4804,50,50,19844
4765,4804,50,50,19867
4765,4804,50,50,19891
4770,4804,50,50,19915
4760,4804,50,50,19939
4765,4804,50,50,19962
4765,4824,50,50,19987
4765,4804,50,50,20011
4765,4804,50,50,20034
4765,4804,50,50,20059
4765,4804,50,50,20082
4765,4804,50,50,20106
4765,4809,50,50,20130
4765,4809,50,50,20154
4765,4804,50,50,20178
4765,4804,50,50,20202
4765,4804,50,50,20226
4765,4804,50,50,20250
4765,4804,50,50,20274
4760,4804,50,50,20297
4765,4809,50,50,20322
4765,4809,50,50,20345
4765,4809,50,50,20369
4765,4804,50,50,20393
4770,4809,50,50,20417
4770,4809,50,50,20442
4765,4809,50,50,20465
4765,4814,50,50,20489
4765,4809,50,50,20513
4765,4809,50,50,20537
4765,4809,50,50,20560
4775,4809,50,50,20585
4765,4809,50,50,20609
4770,4809,50,50,20632
4765,4809,50,50,20657
4775,4824,50,50,20680
4770,4814,50,50,20704
4765,4809,50,50,20728
4770,4809,50,50,20752
4765,4809,50,50,20776
4770,4809,50,50,20800
4765,4809,50,50,20824
4765,4809,50,50,20848
4765,4804,50,50,20872
4765,4804,50,50,20895
4765,4804,50,50,20920
4765,4809,50,50,20943
4765,4809,50,50,20967
4765,4809,50,50,20992
4765,4809,50,50,21015
4765,4809,50,50,21039
4760,4804,50,50,21063
4760,4804,50,50,21087
4765,4809,50,50,21111
4765,4809,50,50,21135
4765,4809,50,50,21158
4765,4809,50,50,21183
4765,4809,50,50,21207
4765,4809,50,50,21230
4770,4809,50,50,21255
4765,4809,50,50,21278
4765,4809,50,50,21302
4765,4809,50,50,21326
4765,4809,50,50,21350
4770,4809,50,50,21374
4770,4809,50,50,21398
4770,4809,50,50,21422
4765,4809,50,50,21446
4770,4809,50,50,21470
4770,4819,50,50,21493
4770,4809,50,50,21518
4765,4809,50,50,21541
4770,4809,50,50,21565
4765,4809,50,50,21590
4765,4809,50,50,21613
4770,4804,50,50,21637
4765,4809,50,50,21661
4765,4809,50,50,21685
4765,4809,50,50,21709
4770,4809,50,50,21733
4770,4809,50,50,21756
4770,4809,50,50,21781
4770,4809,50,50,21805
4775,4819,50,50,21828
4770,4809,50,50,21853
4770,4809,50,50,21876
4770,4809,50,50,21900
4770,4809,50,50,21924
4770,4809,50,50,21948
4770,4809,50,50,21972
4770,4809,50,50,21996
4775,4804,50,50,22020
